,Title_job,Job_link,Company_link,Address,Salary,date
1523,Project Manager (Scrum Master),/it-jobs/project-manager-scrum-master-the-rep-office-of-styl-solutions-pte-ltd-in-hcmc-0928,/companies/the-rep-office-of-styl-solutions-pte-ltd-in-hcmc,Ha Noi,"1,800 - 2,300 USD",10/17/2021
1524,Infrastructure Engineer,/it-jobs/infrastructure-engineer-swiss-post-solutions-vietnam-4014,/companies/swiss-post-solutions-vietnam,Ha Noi,"1,400 - 2,000 USD",10/17/2021
1525,Java Engineer (Middle),/it-jobs/java-engineer-middle-money-forward-vietnam-co-ltd-4713,/companies/money-forward-vietnam-co-ltd,Ho Chi Minh,Up to 3000$,10/17/2021
1526,"Senior iOS Engineer (Swift, RxSwift)",/it-jobs/senior-ios-engineer-swift-cocoa-touch-shopback-3330,/companies/shopback,Ho Chi Minh,Salary & stock options,10/17/2021
1527,Frontend Developer(JavaScript/HTML5/CSS),/it-jobs/frontend-developer-grasshopper-asia-1615,/companies/grasshopper-asia,Ho Chi Minh,"800 - 2,000 USD",10/17/2021
1528,"Senior Product Manager - Up to $ 5,000",/it-jobs/senior-product-manager-up-to-5-000-silentium-vietnam-5041,/companies/silentium-vietnam,Ho Chi Minh,"Up to $ 5,000",10/17/2021
1529,Senior QA/QC/Tester Engineer (Manual),/it-jobs/senior-qa-qc-tester-engineer-manual-simple-tech-investment-1054,/companies/simple-tech-investment,Ho Chi Minh,"900 - 1,300 USD",10/17/2021
1530,"Java Backend Developer (NodeJS, Python)",/it-jobs/java-backend-developer-nodejs-python-vinbrain-5533,/companies/vinbrain,Ho Chi Minh,"1,200 - 3,200 USD",10/17/2021
1531,Engineering Manager (HCM & Ha Noi) ,/it-jobs/engineering-manager-hcm-hn-nab-in-collaboration-with-positive-thinking-company-in-vietnam-0924,/companies/nab-in-collaboration-with-positive-thinking-company-in-vietnam,Ho Chi Minh,You'll love it,10/17/2021
1532,Technical Project Manager - $2000-$2500,/it-jobs/technical-project-manager-2000-2500-h-l-consulting-jsc-4550,/companies/h-l-consulting-jsc,Ho Chi Minh,"2,000 - 2,500 USD",10/17/2021
1533,Product Owner/Product Manager Upto $2000,/it-jobs/cloud-po-product-manager-up-to-1800-sunteco-4526,/companies/sunteco,Ho Chi Minh,"1,000 - 2,000 USD",10/17/2021
1534,"Quality Assurance (QA QC, Tester)",/it-jobs/quality-assurance-qa-qc-tester-topica-edtech-group-5140,/companies/topica-edtech-group,Ha Noi,"1,000 - 2,000 USD",10/17/2021
1535,"Mobile Developer (Flutter, Android, iOS)",/it-jobs/mobile-developer-flutter-android-ios-sendo-vn-3633,/companies/sendo-vn,Ho Chi Minh,You'll love it,10/17/2021
1536,NodeJS - ReactJS Developer - upto $3000,/it-jobs/nodejs-reactjs-developer-upto-3000-the-away-group-viet-nam-2524,/companies/the-away-group-viet-nam,Ho Chi Minh,"1,200 - 3,000 USD",10/17/2021
1537,"Data Scientist (Python, SQL)",/it-jobs/data-scientist-prudential-vietnam-assurance-5738,/companies/prudential-vietnam-assurance,Ho Chi Minh,Negotiable !,10/17/2021
1538,Mobile Apps Developer (iOS/ Android),/it-jobs/mobile-apps-developer-ios-android-south-telecom-2605,/companies/south-telecom,Ho Chi Minh,10 mil - 20 mil gross,10/17/2021
1539," [Mid - Sr] Fullstack (ReactJS, NodeJS)",/it-jobs/mid-sr-fullstack-reactjs-nodejs-1-more-team-ltd-vietnam-4907,/companies/1-more-team-ltd-vietnam,Ho Chi Minh,"1,000 - 3,000 USD",10/17/2021
1540,Fresher (JAVA/.NET/Tester),/it-jobs/fresher-java-net-tester-elca-0230,/companies/elca,Ho Chi Minh,You'll love it,10/17/2021
